Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2/9/2023,61233.13,61791.66,61179.12,61394.17,36512897
2/10/2023,61035.89,61091.53,59742.03,60008.87,45183620
2/13/2023,60364.72,60375.59,59726.8,60106.84,34271071
2/14/2023,60325.46,60521.65,59876,60141.79,31690861
2/15/2023,60004.29,60611.64,59937.26,60584.75,30216509
2/16/2023,60876.8,61038.82,59967.76,60608.71,41605635
2/17/2023,60206.85,60630.89,60086.05,60459.17,31220258
2/20/2023,60597.17,60597.17,60055.23,60242.74,24124994
2/21/2023,60086,60218.55,59207.19,59514.95,28460499
2/22/2023,59363.04,59374.81,58411.69,58700.74,33934683
2/23/2023,58866.16,59509.86,58834.54,59474.66,26087032
2/24/2023,59494.83,59704.92,58914.42,59051.34,24307432
2/27/2023,59206.13,59603.55,59009.02,59406.03,23373038
2/28/2023,59240.99,60181.4,59158.14,60181.4,42268218
3/1/2023,60369.79,60767.21,60252.98,60502.07,31678967
3/2/2023,60241.13,60241.13,59377.49,59469,43888183
3/3/2023,59733.01,60205.87,59611.11,60205.87,32859499
3/6/2023,60558.69,61396.59,60477.96,61253.26,35199375
3/7/2023,61137.93,61554.09,60830.14,60852.51,42244028
3/8/2023,60681.26,61198.19,60558.82,61096.28,42356347
3/9/2023,61071.2,61071.2,60604.2,60642.79,31765452
3/10/2023,59740.32,59836.05,59172.5,59570,42298349
3/13/2023,59843.48,59843.48,57548.67,58204.15,50194292
3/14/2023,58249.17,58679.59,57847.72,58386.16,34897592
3/15/2023,58443.39,58722.03,56745.69,56844.08,45094674
3/16/2023,57326.66,57417.47,55840.78,56905.06,49667867
3/17/2023,57385.59,57589.44,56013.48,56283.05,63682889
3/20/2023,55639.98,56526.41,54837.78,56451.04,36192245
3/21/2023,56871.12,57503.61,56781.4,57317.98,38359002
3/22/2023,57288.55,57686.62,56952.06,56989.76,30131627
3/23/2023,56911.11,57161.16,56310.68,56983.56,28642210
3/24/2023,56819.14,56819.14,55757.18,56024.38,33198847
3/27/2023,56438.84,56673.73,55951.25,56502.5,29354342
3/28/2023,56881.65,57252.92,56577.34,56770,40283443
3/29/2023,57157.35,57250.5,56623.5,57173.15,45438195
3/30/2023,57478.53,58665.21,57478.53,58665.21,49466414
3/31/2023,58972.84,58998.58,58480.56,58608.76,55680124
4/3/2023,58827.01,59607.77,58780.16,59045.1,44122518
4/4/2023,59329.16,59620.75,58932.85,59027.2,34555669
4/5/2023,59102.07,59102.07,58464.5,58548.76,34781572
4/6/2023,58672.93,58819.56,58395.22,58538.87,21871863
4/11/2023,58886.43,59538.91,58691.1,59538.91,41336811
4/12/2023,59432.17,60345.95,59211.28,60262.5,44044838
4/13/2023,60160.28,61063.22,60101.05,60938.85,45536270
4/14/2023,61244.8,61597.5,61078.76,61293.06,40597998
4/17/2023,61514.36,61733.03,61403.56,61656.26,37725630
4/18/2023,61768.58,62876.11,61603.67,62496.3,36135468
4/19/2023,62312.82,62537.42,61818.61,62435.08,31698594
4/20/2023,62428.57,63195.06,62428.57,62756.88,38416447
4/21/2023,62320.64,62526.82,62008.68,62409.21,31145154
4/24/2023,62290.91,62827.76,62030.54,62642.5,31105441
4/25/2023,62521.64,62686.74,62048.63,62147.08,32386329
4/26/2023,62037.83,62351.34,61537.33,61980.14,33670521
4/27/2023,62151.15,63633.69,62151.15,63569.86,35330941
4/28/2023,63780.13,63780.13,62811.56,62948.5,36972166
5/2/2023,63059.44,63731.79,62839.63,62839.63,31339692
5/4/2023,62880.98,63191.02,61800.83,61875.44,45087750
5/5/2023,62162.22,62734.96,61973.52,62692.96,26783658
5/8/2023,62896.35,63510.47,62804.1,63135.67,41287065
5/9/2023,63063.79,63206.35,62704.67,63189.09,29490615
5/10/2023,63393.53,64104.16,63014.16,63573.42,46906070
5/11/2023,63621.02,63909.31,63029.98,63144.1,36713850
5/12/2023,63335.26,63928.18,63151.35,63669.39,42030576
5/15/2023,63982.2,64156.42,63456.5,63691.31,37539768
5/16/2023,63562.95,64156.44,63457.36,63940.58,30972567
5/17/2023,63770.98,63881.19,63419.58,63519.2,37438355
5/18/2023,63974.09,64130.25,63498.61,63629.04,38829135
5/19/2023,63928.01,64940.29,63845.78,64919.22,40208209
5/22/2023,64978.85,65614.31,64837.37,65430.97,41897961
5/23/2023,65472.23,65992.36,65347.86,65419.25,36996149
5/24/2023,65025.86,65100.72,64018.02,64116.96,35900200.73
5/25/2023,64265.98,64265.98,63441.9,63671.87,34007702
5/26/2023,63787.38,64830.63,63637.03,64788.01,28171954
5/29/2023,65081.44,65081.44,64608.08,64683.98,19469437
5/30/2023,64459.13,64461.76,63792.2,63820.35,30089105
5/31/2023,63344.45,63344.45,62127.83,62285.97,73778745
6/1/2023,62692.13,63702.57,62533.77,63636.25,28042576
6/2/2023,64242.58,65654.39,64219.18,65654.39,36876477
6/5/2023,65882.4,66514.33,65464.56,65683.04,30244357
6/6/2023,65719.15,66687.78,65638.59,66567.5,42866013
6/7/2023,66491.8,66571.38,65819.35,66093.75,32811341
6/9/2023,66517.42,66801.86,66274.58,66531.53,31693144
6/12/2023,66582.4,66895.29,66213.39,66297.57,30316516.85
6/13/2023,66635.16,66635.16,65605.77,65619.25,43447628
6/14/2023,65795.41,67102.77,65769.53,67005.54,53293877
6/15/2023,66965.76,67578.46,66488.06,67556.07,45843735
6/16/2023,67747.36,68433.53,67667.16,67850.51,87705210
6/19/2023,67711.49,68154.09,67343.69,67358.25,33169625
6/20/2023,67294.21,67505.85,66823.12,66889.25,26513047
6/21/2023,66996.35,67440.58,66791.59,67178.62,26496586
6/22/2023,67105.43,67562.09,66730.23,67277.2,27495739
6/23/2023,67033.06,67229.24,66227.66,66272.99,25126133
6/26/2023,66502.88,67311.29,66057.16,67119.55,22799607.57
6/27/2023,67343.36,67484.43,66011.99,66398.81,28816768
6/28/2023,66862.24,67170.77,66254.82,66690.08,28526256.68
6/29/2023,66832.88,67331.68,66757.93,67245.28,29952006
6/30/2023,67421.63,67452.66,66766.33,67283.22,29667325
7/3/2023,67512.95,68024.98,67382.92,67962.32,28004779
7/4/2023,68037.43,68037.43,67434.88,67473.88,23478568.5
7/5/2023,67346.55,67362.7,66424.23,66461.04,37794616
7/6/2023,66077.61,66692.85,65743.85,66408.37,48584108
7/7/2023,66498.55,67212.57,66462.91,67181.67,32355140
7/10/2023,66927.42,67523.21,66828.24,67516.6,23163238
7/11/2023,67968.89,68016.84,67639.31,67934.82,26635354
7/12/2023,68139.09,69667.83,68122.17,69667.83,38022326
7/13/2023,69702.97,70082.54,69530.79,69740.36,36054984
7/14/2023,69632.54,70566.9,69576.1,70242.39,29709566
7/17/2023,70111.73,70998.33,70111.73,70682.89,81771478.72
7/18/2023,70787.15,71383.58,70615.3,71383.58,42796291
7/19/2023,71579.52,71855.89,71389.77,71636.2,36885757
7/20/2023,71440.68,71798.13,71240.57,71377.56,30094293.8
7/21/2023,71448.81,71453.29,70924.82,71298.19,26899066
7/24/2023,71406.32,71850.63,71406.32,71717.01,26973436
7/25/2023,71836.85,72110.46,71548.35,71941.81,27528482
7/26/2023,72046.54,72118.81,71216.4,71385.58,24322855
7/27/2023,71654.72,72129.48,71525.36,71986.43,30832394
7/28/2023,71812.38,72061.36,71558.08,71965.41,26900633
7/31/2023,72107.48,72440.23,71955.63,72268.53,37213131
8/1/2023,72288.12,72293.56,71783.15,72115.48,28190767
8/2/2023,71494,71533.78,70814.36,70814.36,29558592
8/3/2023,70738.18,70799.42,70233.49,70751.1,25548852
8/4/2023,71278.02,71587.86,71117.13,71471.63,21205919
8/7/2023,71339.35,71377.48,70697.96,70846.61,24677330
8/8/2023,70539.76,70548.2,69550.61,69749.31,28165162
8/9/2023,70308.35,70552.98,69765.13,69991.47,33441446
8/10/2023,70156.85,71188.65,70156.85,70897.73,33127466
8/11/2023,70587.21,70751.55,70123.23,70503.71,23583806
8/14/2023,70121.03,70528.32,69980.25,70144.12,21646776
8/16/2023,69764.25,69821.45,68746.98,68885.11,36112363
8/17/2023,68830.99,69122.19,67969.58,68299.82,25564450.84
8/18/2023,67938.91,68128.67,67601.89,68084.46,28366244
8/21/2023,68131.76,68473.49,67948.56,68295.2,28650092
8/22/2023,68556.11,68709.72,68065.92,68161.12,33570481
8/23/2023,68303.99,68413.71,67573.93,68153.41,29083450.51
8/24/2023,68485.1,68775.14,67969.88,68007.57,24754376
8/25/2023,67420,68137.57,67377.16,67706.43,27415229
8/28/2023,68091.88,68767.46,67760.75,68721.61,26809800
8/29/2023,68837.76,69075.94,68490.39,68794.91,33827819
8/30/2023,68933.06,69108.91,68641.26,68979.76,20635943
8/31/2023,68969.13,69168.1,68379.48,68431.46,46519916
9/1/2023,68427.64,69102.87,68354.52,69017.61,34422441
9/4/2023,69098,69326.48,68324.56,68356.52,38938131
9/5/2023,68314.47,68799.56,67733.54,67828.6,30350248
9/6/2023,67794.13,67945.67,66299.84,66747.11,51989027
9/7/2023,66475.26,66833.54,65475.46,65932.92,37643004
9/8/2023,66291.69,66563.26,65963.63,66542.34,28408043
9/11/2023,67008.4,67153.62,66245.71,66466.05,26511968
9/12/2023,66612.08,66690.09,66183.59,66559.85,30995034
9/13/2023,66498.04,66753.92,66277.57,66663.75,29783731
9/14/2023,66961.88,67199.88,66626.84,67199.88,31923802
9/15/2023,67393.06,67738.86,67315.18,67368.11,61122840
9/18/2023,67375.83,67556.32,66402.65,66439.42,30866987
9/19/2023,66660.08,66722.13,65948.74,66136.36,33245474
9/20/2023,66296.05,67375.46,66254.58,67293.01,30732390
9/21/2023,66795.39,66795.39,66163.63,66528.72,25869113
9/22/2023,66499.72,66722.56,66187,66519.31,25533630
9/25/2023,66425.3,66741.01,65606.13,65788.09,27992561
9/26/2023,65621.67,65964.21,65081.64,65760.08,26399872
9/27/2023,65719.12,65842.68,64884.38,64884.38,26931569.68
9/28/2023,64927.94,64929.18,64082.91,64417.96,43456004
9/29/2023,64802.21,65680.36,64802.21,65397.43,37836337
10/2/2023,65427.74,65474.09,64187.58,64190.54,31673741
10/3/2023,63997.75,64277.22,63620.72,63776.83,38957525
10/4/2023,63328.86,64808.5,63210.28,64282.18,37508804
10/5/2023,64653.56,64695.11,63799.77,63799.77,33496671
10/6/2023,63680.75,64451.75,63488.19,63903.35,51481648
10/9/2023,63747.05,65254.93,63515.7,65008.48,35870293
10/10/2023,65469.49,66748.73,65405.16,66571.49,42860663
10/11/2023,66693.24,67411.32,66506.66,67053.03,53318287
10/12/2023,67226.16,67301.87,66536.23,66682.65,51122508
10/13/2023,66550.85,67422.62,66494.52,67061.9,48226490
10/16/2023,68544.19,70459.21,68359.3,69960.65,87022935
10/17/2023,69960.5,71985.29,69960.5,71222.64,67689950
10/18/2023,70909.96,71577.17,70435.56,70474.84,56090274
10/19/2023,70014.56,70115.06,69061.15,69156.94,41352287
10/20/2023,68665.7,68979.58,68120.13,68361.11,34276864
10/23/2023,68428.48,68561.13,68017.89,68128.89,39614084
10/24/2023,68646.9,69649.66,68646.9,69219.49,44582620
10/25/2023,69505.34,70478.83,69196.69,70221.81,37550930
10/26/2023,69412.37,70940.16,69208.07,70779.06,32215426
10/27/2023,70931.98,71087.37,70231.33,70290.31,27371918
10/30/2023,70656.6,71224.16,70567.93,71023.24,27720400
10/31/2023,71023.93,72112.37,70982.76,71582.26,40720259
11/2/2023,72332.75,72403.26,71411.24,71835.07,40304294
11/3/2023,71962.03,72741.95,71823.49,72473.24,36612346
11/6/2023,72798.91,73293.69,72529.2,72823.52,31708094
11/7/2023,72406.74,72915.74,71968.16,72266.7,32104071
11/8/2023,72169.58,72361.26,71350.73,71542.19,28238932
11/9/2023,71735.84,72411.6,71311.83,72411.6,32494391
11/10/2023,72224.52,72399.84,71396.24,71545.8,24859457
11/13/2023,71814.11,72157.29,71183.71,71199.05,32184246
11/14/2023,71526.53,74305.32,71435.85,74171.3,40613441
11/15/2023,74514.06,74960.59,73566.96,73688.49,46143018
11/16/2023,73786.39,74262.59,73475.23,73738.01,55470685
11/17/2023,73711.58,74154.71,73466.92,74091.85,35052829
11/20/2023,74207.14,75236.8,74060,74783.93,39183541
11/21/2023,74849.05,75287.7,74257.3,74711.48,32139874
11/22/2023,74733.54,74822.72,74332.29,74733.66,27902362
11/23/2023,74767.54,75081.51,74343.41,74444.82,25681531
11/24/2023,74515.04,74745.21,74256.62,74469.99,37006610
11/27/2023,74638.04,74638.04,73535.52,73969.84,34921100
11/28/2023,73931.7,75043.24,73918.24,75010.76,36816430
11/29/2023,74870.3,74870.3,74017.31,74512.08,55945913
11/30/2023,74456.44,74838.18,74264.07,74264.07,61768803
12/1/2023,74512.7,76319.05,74328.74,76319.05,38876377
12/4/2023,76286.69,76873.82,76145.09,76343.08,28206538
12/5/2023,76354.64,77373.26,76150.45,76867.53,35913122
12/6/2023,77105.86,77666.22,76885.85,77161.39,34862868
12/7/2023,76888.01,76888.01,75979.23,76516.02,29729671
12/8/2023,76839.13,77390.71,76839.13,77111.85,28128253
12/11/2023,77448.69,77728.84,77103.27,77389.38,27014260
12/12/2023,77756.77,77756.77,76635.25,76840.65,36384012
12/13/2023,76740.03,77201.81,76583.14,76948.6,31415984
12/14/2023,77647.8,77792.91,77274.31,77407.14,41472607
12/15/2023,77545.18,79011.65,77345.92,77647.1,91564735
12/18/2023,77748.44,78242.51,77620.67,78144.18,31402988
12/19/2023,78149.65,79162.26,78010.71,78742.72,35220082
12/20/2023,78889.22,79465.55,78405.48,78555.5,31088382
12/21/2023,78341.36,78840.93,78237.66,78723.4,34596165
12/22/2023,78560.6,78814.86,78409.07,78667.79,27003709
12/27/2023,78916.6,79460.94,78784.47,79246.98,37988715
12/28/2023,79451.43,79548.69,78935.53,78937.48,27448059
12/29/2023,78961.91,79159.47,78202.6,78459.91,37865674
1/2/2024,78685.78,78829.94,76962.2,77451.31,45772344
1/3/2024,77502.23,77503.26,76183.08,77053.98,40468348
1/4/2024,76979.54,77132.11,76287.74,76827.85,35546255
1/5/2024,76460.98,76661.07,75293.42,76593.76,32729154
1/8/2024,76233.7,76970.13,75607.1,76876.5,32344467
1/9/2024,77246.26,77369.92,76719.78,77268.35,30565572
1/10/2024,77218.18,77580.6,76666.92,76840.58,32020574
1/11/2024,77014.21,77267.89,75983.41,76042.95,34644789
1/12/2024,76267.53,76729.49,75851.9,76106.23,40582943
1/15/2024,76289.77,76289.77,74849.76,75127.54,26253248
1/16/2024,74778.46,75056.91,74349.48,74950.09,26146324
1/17/2024,74536.86,74536.86,73482.75,73582.3,40215608
1/18/2024,74033.53,74456.42,73729.6,74367.89,29705642
1/19/2024,74808.9,75108.62,74507.43,74774.93,33792247
1/22/2024,75338.17,75452.08,74623.07,74954.24,31235526
1/23/2024,75238.38,75238.38,74114.36,74601.92,24788265
1/24/2024,75050.22,75684.1,74778.99,75351.32,35378772
1/25/2024,75359.46,75466.89,74949.95,75219.71,81900326
1/26/2024,74937.2,75714.73,74878.41,75683.59,50115541
1/29/2024,75547.55,75673.42,75240.56,75347.11,28927223
1/30/2024,75452,76189.13,75336.7,76072.25,48782835
1/31/2024,76110.98,77522.06,76099.18,77416.31,43077699
2/1/2024,76954.85,78810.87,76942.11,78417.88,47902343
2/2/2024,78788.52,80044.46,78788.52,79575.14,42811505
2/5/2024,79980.52,80392.31,78897.5,79002.75,56516703
2/6/2024,79352.44,79819.12,78823.15,79150.11,67043880
2/7/2024,79222.15,79660.92,79003.37,79473.35,51713110
2/8/2024,79591.22,79708.98,78520.47,78711.66,36041563
2/9/2024,78897.08,78897.08,78279.57,78450.66,44258857
2/12/2024,78748.83,79638.75,78252.91,79424.63,39285940
2/13/2024,79526.85,79526.85,77695.66,78038.67,50728536
2/14/2024,78080.74,79421.21,78037.54,79421.21,36364297
2/15/2024,79476.72,79823.12,78850.39,79333.22,34421311
2/16/2024,79815.04,80619.71,79725.27,80147.01,29248259
2/19/2024,80122.34,80915.96,80122.34,80827.33,23328303
2/20/2024,80749.59,81944.21,80665.65,81780.51,35780704
2/21/2024,81914.98,82268.96,81363.65,81412.34,35596744
2/22/2024,82349.95,82631.66,81988.65,82464.52,43908580
2/23/2024,82713.27,83704.53,82543.52,83265.56,42552093
2/26/2024,83335.33,83471.72,83005.35,83116.29,36397278
2/27/2024,83134.84,83797.23,82767.69,83007.32,34889016
